u_11,u_20,u_02,u_21,u_12,u_30,u_03,eta_11,eta_20,eta_02,eta_21,eta_12,eta_30,eta_03,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,caracter
3674.715771231,32760.176776430,38439.476603120,-28106.854948052,-14417.334828147,-11467.522180405,112943.666090968,0.011037536,0.098399889,0.115458481,-0.003514574,-0.001802791,-0.001433937,0.014122850,0.213858370,0.000778304,0.000624236,0.000123012,0.000000025,0.000000225,-0.000000023,y
-3588.363171356,10229.933503836,27775.554987212,-32562.332716296,-35024.096898895,16406.089939234,95493.100529170,-0.023471610,0.066914355,0.181680882,-0.010771436,-0.011585774,0.005427042,0.031588580,0.248595237,0.015375022,0.005698362,0.000471283,0.000000737,0.000057418,-0.000000229,y
4652.160377358,20048.933962264,26226.896226415,-39492.056870773,-966.115254539,-5587.623086508,33058.855375579,0.025877539,0.111521749,0.145886527,-0.010668297,-0.000260984,-0.001509428,0.008930446,0.257408276,0.003859526,0.001676230,0.000006154,0.000000000,0.000000315,-0.000000000,y
-1966.438177874,15383.492407809,42218.425162690,-55184.242507799,-37685.073945634,12411.907773820,90138.595621139,-0.009252912,0.072385752,0.198655310,-0.012093800,-0.008258802,0.002720108,0.019754156,0.271041062,0.016286467,0.003896042,0.000089358,0.000000008,0.000005106,-0.000000052,y
-4379.915492958,15156.873239437,34948.443661972,-75654.374727237,49073.536203135,14848.132513390,58438.980559413,-0.024134957,0.083519987,0.192578874,-0.020198078,0.013101570,0.003964130,0.015601941,0.276098861,0.014223825,0.007054814,0.000312363,0.000000161,-0.000021886,-0.000000435,y
-3602.636363636,14460.424242424,49575.454545455,-93181.589531681,31973.187327824,13512.736455464,-56298.099173555,-0.019575184,0.078571754,0.269371795,-0.024444822,0.008387696,0.003544868,-0.014768980,0.347943549,0.037937407,0.003897264,0.001680108,-0.000001397,0.000302869,0.000004066,y
7045.611510791,15426.033573141,28731.352517986,-67490.015872195,-19334.018460052,-30880.927189184,94631.344133326,0.040517868,0.088711957,0.165228120,-0.019006379,-0.005444801,-0.008696614,0.026649856,0.253940077,0.012421514,0.007058836,0.000258402,-0.000000349,-0.000028350,-0.000000002,y
9231.529197080,35430.678832117,35308.020072993,-11846.362858970,23453.788627524,14746.557142096,37070.493253503,0.030740614,0.117982707,0.117574258,-0.001685131,0.003336273,0.002097680,0.005273233,0.235556965,0.003780108,0.000169267,0.000042402,-0.000000002,0.000002404,0.000000003,y
-4760.692695214,11363.420654912,26723.889168766,-44070.757348882,-5893.506062471,13819.962413314,115558.122556453,-0.030205716,0.072098806,0.169558142,-0.014033767,-0.001876711,0.004400789,0.036798000,0.241656947,0.013147863,0.006325719,0.000524581,0.000000857,0.000042941,0.000000422,y
-4916.186956522,17758.530434783,45666.041304348,-91916.279735350,81192.050982988,8881.247863894,19252.054054820,-0.023233398,0.083925002,0.215813050,-0.020253396,0.017890354,0.001956949,0.004242116,0.299738052,0.019553620,0.006899649,0.000650277,0.000001348,0.000011391,-0.000000282,y
7480.000000000,22625.714285714,37692.500000000,-46734.023809524,-44624.523809524,516.537414966,72091.916666667,0.029446964,0.089072004,0.148386322,-0.008195149,-0.007825233,0.000090579,0.012641838,0.237458327,0.006986683,0.001941240,0.000079598,-0.000000027,-0.000006427,-0.000000017,y
-1148.723132969,29507.905282332,30779.959927140,-40681.925225862,-4656.926290888,16085.821845315,69017.018954814,-0.003811278,0.097902480,0.102122952,-0.005760639,-0.000659430,0.002277783,0.009772942,0.200025432,0.000075916,0.000750080,0.000018718,0.000000001,-0.000000042,0.000000002,y
1935.884705882,14785.002352941,26654.649411765,-49887.485182007,-16733.583728720,9757.686444291,46510.089766089,0.010717701,0.081854684,0.147568993,-0.013397362,-0.004493830,0.002620442,0.012490357,0.229423678,0.004777847,0.003034712,0.000004332,0.000000000,-0.000000104,0.000000000,y
2726.888188976,37285.092913386,51229.880314961,-7458.748609338,18250.447645855,-20636.364630170,28902.115945193,0.006762696,0.092467215,0.127050357,-0.000734060,0.001796136,-0.002030948,0.002844430,0.219517573,0.001378930,0.000080515,0.000004509,0.000000000,0.000000139,-0.000000000,y
-235.205035971,29591.935251799,48566.350719424,-74101.838957611,-52001.470847782,5518.012991046,159006.196631905,-0.000760846,0.095724650,0.157103510,-0.010165810,-0.007133927,0.000757000,0.021813586,0.252828160,0.003769680,0.003227454,0.000176336,0.000000060,0.000006057,-0.000000119,y
-1549.000000000,32779.037433155,33374.666666667,-41393.541889483,32387.092691622,-15488.900569075,101578.444444445,-0.004921820,0.104152686,0.106045249,-0.005552971,0.004344750,-0.002077846,0.013626816,0.210197934,0.000100479,0.001145601,0.000070326,0.000000019,-0.000000247,0.000000007,y
5503.615763547,11378.945812808,31533.093596059,25966.977941712,3658.694459948,21975.789803198,1642.378897813,0.033388433,0.069031922,0.191299799,0.007818192,0.001101567,0.006616517,0.000494491,0.260331720,0.019408584,0.000538134,0.000128670,0.000000017,0.000009734,-0.000000029,y
4408.190000000,28491.398000000,36354.950000000,-82903.733240000,-53289.966200000,2437.228392000,8433.249000000,0.017632760,0.113965592,0.145419800,-0.014830271,-0.009532799,0.000435985,0.001508585,0.259385392,0.002233024,0.002958940,0.000260219,0.000000162,0.000011526,-0.000000161,y
-2831.384090909,27097.543181818,29455.179545455,43554.329225207,-47990.081601240,-14790.036973140,49612.742448347,-0.014624918,0.139966649,0.152144522,0.010725058,-0.011817342,-0.003641980,0.012216915,0.292111171,0.001003853,0.001410211,0.000765325,0.000000746,0.000024247,0.000000274,y
-3757.530927835,11482.523195876,24467.041237113,-42581.584838984,-22228.761451802,14282.702160166,118357.204272505,-0.024959686,0.076273536,0.162524187,-0.014359605,-0.007496110,0.004816494,0.039913093,0.238797723,0.009931118,0.007633210,0.000660161,0.000001482,0.000062537,0.000000007,y
6602.198044010,15140.679706601,31365.320293399,-91006.839874224,-41436.336732802,-11029.543462796,46146.592930458,0.039467710,0.090510457,0.187500794,-0.026900835,-0.012248223,-0.003260238,0.013640534,0.278011251,0.015637926,0.010021816,0.000416348,0.000000832,0.000026193,-0.000000178,y
-294.778195489,29295.992481203,31442.456766917,-56018.668692408,13015.703869637,19834.655265985,83093.012161513,-0.001041531,0.103510630,0.111094666,-0.008581312,0.001993832,0.003038404,0.012728740,0.214605296,0.000061857,0.001488809,0.000042525,-0.000000009,-0.000000149,0.000000006,y
-4982.490347490,26191.870656371,30894.200772201,-16563.526005873,-40603.079918308,62966.816818473,4443.068201130,-0.018568933,0.097612851,0.115137672,-0.002712242,-0.006648667,0.010310681,0.000727543,0.212750523,0.001686340,0.000994042,0.000017349,0.000000001,0.000000374,0.000000002,y
4791.913705584,11636.710659898,29973.746192893,-40828.751810147,-30401.503233786,-5155.941199207,42067.728619651,0.030868572,0.074961418,0.193085020,-0.013250295,-0.009866304,-0.001673275,0.013652384,0.268046438,0.017764660,0.003631750,0.000133324,-0.000000051,-0.000016283,0.000000077,y
107.161879896,10814.955613577,24197.644908616,-49996.152806277,6776.451165391,2286.303458337,76393.351962315,0.000730538,0.073727107,0.164958824,-0.017415649,0.002360507,0.000796410,0.026610843,0.238685931,0.008325361,0.006258053,0.000094518,0.000000044,0.000006889,0.000000058,y
-4752.563535912,8947.038674033,25802.497237569,-38155.552699856,3762.621897988,7975.282378438,89294.417142334,-0.036266930,0.068275073,0.196899494,-0.015303343,0.001509104,0.003198708,0.035814004,0.265174567,0.021805402,0.006680583,0.000442851,0.000000601,0.000037252,0.000000467,y
3816.891764706,13044.338823529,69223.562352941,-76159.294377855,-37247.916550865,805.653193079,-216800.467997232,0.021131581,0.072217793,0.383244636,-0.020452697,-0.010002986,0.000216359,-0.058222103,0.455462429,0.098523872,0.000923404,0.006285502,0.000004008,0.001960463,-0.000014603,y
-5711.731517510,40937.566147860,25960.560311284,27636.264682282,-30371.346621448,15491.074459871,62714.469984406,-0.021619296,0.154951499,0.098262503,0.004613936,-0.005070564,0.002586269,0.010470320,0.253214002,0.005083218,0.000328134,0.000233706,0.000000019,-0.000009308,0.000000062,y
6594.815668203,42789.026113671,50271.889400922,-34750.991123193,-73654.495749184,61708.316894014,46157.526513625,0.015561114,0.100964901,0.118621451,-0.003213769,-0.006811563,0.005706781,0.004268645,0.219586352,0.001280347,0.000876863,0.000002333,0.000000000,-0.000000074,-0.000000000,y
1527.071748879,17916.943946188,28615.668161435,-26946.934344145,-19998.378209897,-28029.588429287,59223.502584005,0.007676968,0.090072915,0.143858051,-0.006414639,-0.004760555,-0.006672362,0.014097982,0.233930966,0.003128584,0.001169584,0.000189745,-0.000000081,-0.000006553,-0.000000037,y
-572.956410256,11737.335897436,25076.074358974,-46725.793241289,15229.246522025,1861.476817883,47269.030190664,-0.003766972,0.077168546,0.164865709,-0.015555901,0.005070104,0.000619721,0.015736755,0.242034255,0.007747553,0.004107202,0.000032407,-0.000000004,-0.000002852,-0.000000011,y
14103.972049689,65320.352484472,51992.689440994,-53774.966002468,-58194.285810732,53056.017423132,109034.416457698,0.034007108,0.157498632,0.125363338,-0.005109348,-0.005529243,0.005041038,0.010359742,0.282861970,0.005658611,0.001127666,0.000027805,0.000000004,-0.000001227,0.000000002,y
5099.006000000,27324.662000000,32454.278000000,-35861.998312000,-6394.104456000,-29802.332424000,86109.934872000,0.020396024,0.109298648,0.129817112,-0.006415189,-0.001143812,-0.005331203,0.015403813,0.239115760,0.002084999,0.001204189,0.000122721,-0.000000016,-0.000003951,-0.000000044,y
-786.377049180,9975.180327869,25358.939890710,-48292.399802921,17167.144943116,-368.631550659,97098.776254890,-0.005870413,0.074466096,0.189307981,-0.018844129,0.006698775,-0.000143843,0.037888817,0.263774077,0.013326506,0.009325028,0.000405667,0.000000559,0.000033787,0.000000557,y
-1021.617391304,4778.886956522,26318.910144928,-9718.608292376,-10889.627674858,4505.955085066,44656.200394875,-0.008583217,0.040150279,0.221120858,-0.004395986,-0.004925670,0.002038164,0.020199194,0.261271137,0.033045037,0.001397452,0.000258079,0.000000155,0.000045254,-0.000000012,y
-4568.838709677,9398.679900744,51520.903225806,-16942.084527335,-27682.593452333,25157.118928138,-74480.285119667,-0.028131684,0.057870438,0.317229361,-0.005196420,-0.008490713,0.007716108,-0.022844345,0.375099798,0.070432618,0.001154096,0.000786885,0.000000220,0.000201330,-0.000000717,y
2176.864035088,18154.155701754,33087.780701754,-39379.140831795,-54298.687249923,-8294.142842028,12951.276931364,0.010468914,0.087306458,0.159124830,-0.008868581,-0.012228614,-0.001867925,0.002916759,0.246431288,0.005596271,0.002083865,0.000234137,0.000000053,-0.000008214,0.000000155,y
2661.459183673,13720.489795918,24133.711734694,-55505.832049146,-18350.080747605,-2925.117451062,64341.233769783,0.017319992,0.089288902,0.157055079,-0.018244142,-0.006031465,-0.000961453,0.021148239,0.246343981,0.005792183,0.006051413,0.000057335,-0.000000033,-0.000004149,0.000000006,y
-494.184919210,32923.723518851,30180.064631957,-67209.245067671,26807.330063916,8100.830429750,70610.894939226,-0.001592865,0.106120321,0.097276912,-0.009178908,0.003661134,0.001106347,0.009643479,0.203397233,0.000088355,0.001479924,0.000022945,-0.000000002,0.000000185,-0.000000004,y
-131.628378378,23129.358108108,23362.240990991,-57441.369217190,25176.592372778,300.894905041,62592.071777859,-0.000667703,0.117326912,0.118508243,-0.013828254,0.006060934,0.000072436,0.015068218,0.235835155,0.000003179,0.003526225,0.000039156,-0.000000011,-0.000000063,-0.000000009,y
225.930753564,21469.906313646,39661.340122200,-63981.843936271,29700.923639772,-6466.270465113,78629.963837881,0.000937157,0.089056816,0.164514583,-0.011977137,0.005559890,-0.001210459,0.014719205,0.253571399,0.005697388,0.002885542,0.000026436,-0.000000007,-0.000000815,0.000000003,y
-3974.108333333,9723.975000000,22602.197222222,-35840.674027778,-14019.746712963,14789.349583333,94451.671651235,-0.030664416,0.075030671,0.174399670,-0.014575381,-0.005701432,0.006014407,0.038410804,0.249430341,0.013635424,0.007280952,0.000568225,0.000001099,0.000055530,0.000000357,y
742.270967742,21912.825806452,25950.245161290,-50690.320166493,23543.758251821,908.639001040,69155.683579605,0.003432864,0.101342702,0.120015008,-0.010871580,0.005049442,0.000194876,0.014831856,0.221357711,0.000395793,0.002474785,0.000043187,-0.000000011,0.000000064,0.000000009,y
771.318584071,18854.637168142,33743.159292035,-30301.489388363,-49808.682747279,47250.773435665,14085.189599811,0.003775347,0.092287166,0.165161521,-0.006976183,-0.011467242,0.010878345,0.003242773,0.257448687,0.005367685,0.002634538,0.000014285,-0.000000000,0.000001024,-0.000000003,y
1275.109589041,35281.260273973,34952.710616438,-74273.895946707,41420.809673484,15753.761681366,8921.177184979,0.003738710,0.103447118,0.102483787,-0.009011645,0.005025583,0.001911403,0.001082406,0.205930905,0.000056840,0.000963911,0.000110995,0.000000031,-0.000000837,0.000000019,y
324.021818182,26667.352727273,42185.274545455,-54471.377467768,4987.483530578,8377.876998347,87806.901699174,0.001071147,0.088156538,0.139455453,-0.007678239,0.000703031,0.001180938,0.012377186,0.227611991,0.002636168,0.001254864,0.000025629,0.000000002,0.000000989,0.000000004,y
2126.235955056,3965.078651685,12819.707865169,-8278.545006944,267.780709506,-2146.013129655,38676.387072339,0.029825583,0.055619782,0.179827293,-0.007106829,0.000229880,-0.001842274,0.033202268,0.235447075,0.018985767,0.002979141,0.000683572,0.000000949,0.000079239,-0.000000224,y
1417.878881988,5602.972049689,30500.475155280,-12164.310597585,6737.066085413,-3035.578604221,4653.423016086,0.013675002,0.054038926,0.294167617,-0.006538044,0.003621022,-0.001631555,0.002501110,0.348206543,0.058409811,0.000645199,0.000020255,0.000000001,0.000002524,0.000000002,y
-2523.984654731,13428.997442455,29177.907928389,-39499.447047050,-2500.688561692,1581.721992923,85578.724720534,-0.016509472,0.087839545,0.190853722,-0.013066195,-0.000827214,0.000523225,0.028308960,0.278693267,0.011702172,0.004566298,0.000232434,0.000000239,0.000024231,-0.000000004,y
5298.396116505,22717.370873786,48519.972815534,-69155.283612028,-15824.734410406,-7000.117575643,65264.219903854,0.019976986,0.085653203,0.182938912,-0.011489663,-0.002629168,-0.001163020,0.010843190,0.268592115,0.011060829,0.002098412,0.000014799,0.000000001,-0.000001162,0.000000002,y
-1348.608315098,13456.625820569,88644.297592998,-72907.454716086,-9321.763034537,15645.216113077,-649568.080316402,-0.006457337,0.064432321,0.424442049,-0.016329821,-0.002087890,0.003504218,-0.145490346,0.488874371,0.129773793,0.009407832,0.026187772,0.000407731,0.009432328,-0.000052117,y
5557.971014493,37069.404186795,43095.739130435,-51080.270998157,-59871.150738641,23204.248412384,24431.875236294,0.014412293,0.096124126,0.111750927,-0.005315256,-0.006230008,0.002414563,0.002542306,0.207875053,0.001075054,0.000787212,0.000022247,0.000000003,0.000000503,0.000000002,y
-6950.507177033,16456.595693780,62994.488038277,-89234.127240676,156371.618873194,-16747.563425745,-478176.083377210,-0.039779922,0.094186235,0.360537122,-0.024979876,0.043774100,-0.004688252,-0.133858867,0.454723356,0.077272564,0.021970347,0.026757450,0.000587474,0.007300930,0.000275257,y
-317.880000000,25923.145263158,26049.360000000,-55100.520336842,38885.428463158,-47.332706925,71963.049600000,-0.001408886,0.114894827,0.115454227,-0.011205253,0.007907749,-0.000009626,0.014634421,0.230349054,0.000008253,0.002891329,0.000074140,-0.000000034,-0.000000181,0.000000004,y
358.991836735,28920.212244898,24863.038775510,-57951.152569763,26176.404298209,13059.419875052,44281.332644731,0.001495176,0.120450697,0.103552848,-0.010903649,0.004925154,0.002457161,0.008331640,0.224003544,0.000294479,0.001836235,0.000061114,0.000000013,0.000000696,-0.000000015,y
11829.960431655,33411.733812950,42468.264388489,-79474.468997464,-60007.311306351,10989.099994824,-996.140967082,0.038267819,0.108081019,0.137377285,-0.010902866,-0.008232224,0.001507562,-0.000136658,0.245458304,0.006715975,0.001747593,0.000167092,0.000000061,0.000013609,-0.000000066,y
1049.350230415,13133.705069124,37299.834101382,-52981.697105481,13395.625623818,2329.530038863,25859.716749134,0.005571101,0.069728095,0.198028383,-0.013502107,0.003413805,0.000593668,0.006590213,0.267756478,0.016585113,0.002311162,0.000063834,0.000000005,0.000003452,0.000000024,y
2351.810026385,11619.171503958,24096.733509235,-53126.116470924,-1349.474801762,-2182.422483832,75107.223397220,0.016372832,0.080890355,0.167756654,-0.018998095,-0.000482577,-0.000780442,0.026858619,0.248647009,0.008618032,0.007031755,0.000063383,0.000000038,0.000004579,-0.000000019,y
2480.347826087,13058.521739130,24251.212276215,-52508.135216279,5358.833981986,-5310.555765596,76887.419836344,0.016224042,0.085416250,0.158628033,-0.017369395,0.001772672,-0.001756702,0.025433925,0.244044283,0.006412843,0.006062831,0.000065037,0.000000041,0.000004770,-0.000000003,y
1464.137681159,14046.301932367,27497.934782609,-66298.586991529,-38488.499474901,16354.901397933,69955.144297419,0.008542426,0.081952332,0.160435102,-0.019010932,-0.011036468,0.004689722,0.020059440,0.242387434,0.006451437,0.007371987,0.000041381,-0.000000019,-0.000003302,0.000000013,y
